timestamp,aX,aY,aZ,gX,gY,gZ
402,0.2957,-0.1448,1.0592,-0.9155,-12.6953,-18.3716
403,0.3585,-0.1934,1.2489,-49.3164,13.7939,15.1978
404,0.3601,-0.1777,1.0455,-42.8467,26.0620,2.4414
405,0.1287,-0.0575,0.7727,-34.1797,39.7949,-22.7051
406,0.1754,-0.5264,0.5248,-29.2969,19.5923,-52.0020
407,-0.0338,-0.7479,0.7146,-12.0239,-5.3711,-68.7256
408,-0.0121,-0.9226,0.7125,75.8057,4.7607,-71.7163
409,0.2128,-0.7705,0.9357,16.9067,-9.5215,-47.3022
410,0.1985,-0.6411,0.8541,-8.1787,2.0142,1.8311
411,0.2700,-0.6836,0.9253,4.9438,-1.7090,2.5635
412,0.2677,-0.8534,0.8964,-21.4233,-1.5259,51.3306
413,0.0328,-1.1290,0.7783,-17.4561,16.2964,98.9990
414,0.0503,-0.7487,0.5176,-11.7187,-44.1284,90.1489
415,0.1465,-0.3376,0.6818,56.9458,13.0005,109.1309
416,0.1101,-0.0968,0.8759,81.0547,-85.1440,21.9116
417,0.2524,-0.0104,1.1552,58.4717,-15.5640,2.6855
418,0.1351,-0.0513,1.3154,32.8979,-1.6479,-26.3062
419,0.1960,-0.0690,1.0254,-32.8979,54.7485,-37.4146
420,0.5398,-0.1123,1.1349,-24.2310,-1.1597,-32.1655
421,0.4674,-0.1724,1.0250,-31.1890,-7.6294,-5.5542
422,0.4236,-0.1086,1.0862,-59.6924,-7.8125,14.1602
423,0.2533,-0.0699,1.0856,-25.0854,-2.0752,-1.6479
424,0.1045,-0.1089,0.8214,-37.4146,43.7622,-4.5166
425,0.0924,-0.5807,0.6205,-36.3770,-28.7476,-97.5342
426,-0.1549,-1.0350,0.5826,4.6387,-15.9912,-86.0596
427,0.3395,-1.1093,0.7668,85.7544,73.2422,-52.7344
428,0.2324,-0.7051,0.6957,1.7090,16.0522,-2.0142
429,0.2462,-0.7842,0.7905,-6.5308,-30.0903,-8.7891
430,0.1581,-0.8560,0.9086,-30.3345,-12.7563,40.7104
431,0.2488,-1.0162,0.6581,-2.1973,23.1934,65.1245
432,0.1405,-0.8151,0.7948,-30.7007,-47.7295,93.0786
433,0.0692,-0.4402,0.5757,0.3662,-33.0811,89.1113
434,0.3523,-0.0663,0.8492,48.3398,-15.3198,37.1704
435,0.2203,0.0165,1.0815,64.6973,-45.7764,6.5308
436,0.2733,-0.0588,1.2184,41.8091,-2.0752,-12.0850
437,0.1573,0.1139,1.1541,-40.8936,25.5737,-18.9819
438,0.5967,0.2659,1.1837,5.4932,-21.4844,-66.6504
439,0.4757,-0.2532,0.7843,-54.1992,-28.0762,-52.4902
440,0.4540,-0.1270,1.2172,34.4849,3.0518,25.0854
441,0.4768,-0.0779,0.9972,-21.4233,0.7935,23.1934
442,0.3596,-0.1051,1.0223,-14.4043,-17.7002,-2.3804
443,0.2201,-0.2554,0.9192,1.8921,-35.8276,-43.7012
444,-0.0739,-0.4314,0.7578,-13.1226,34.6680,-39.5508
445,-0.1127,-1.1112,0.5563,3.3569,41.7480,-30.5786
446,0.2812,-1.1396,0.5685,44.1284,48.8892,-65.5518
447,0.2236,-0.7422,0.6267,-6.4697,6.3477,-11.0474
448,0.2666,-0.7424,0.8536,-6.0425,-20.2026,9.8267
449,0.1628,-0.8271,0.7722,-24.1699,-21.9727,15.8691
450,0.2078,-0.9858,0.6577,-6.4087,46.1426,55.7861
451,0.1576,-0.8721,0.6101,-26.7944,-64.9414,28.8696
452,0.1167,-0.4412,0.6080,-7.7515,3.7231,90.3931
453,0.2476,-0.2491,0.9008,36.6821,-42.0532,25.6348
454,0.1898,-0.2032,1.0314,54.0771,-51.5747,-6.2866
455,0.1725,-0.1458,1.1774,48.7671,8.7891,-8.3618
456,0.2468,-0.1257,1.3190,20.9961,18.9209,-23.4375
457,0.4615,0.0024,0.9999,-40.4053,26.7944,-35.7056
458,0.2358,-0.0674,0.8760,-31.6162,26.9165,25.5737
459,0.3162,-0.1971,1.0621,9.1553,5.1880,-0.7935
460,0.4619,-0.2187,1.0826,-30.0903,-3.3569,-10.4370
461,0.3645,-0.2437,1.1694,-19.2261,24.7803,32.5317
462,0.3494,-0.1672,0.9949,-17.5171,6.7749,-21.5454
463,0.1976,-0.1556,0.7690,-52.2461,-2.4414,-59.3872
464,-0.1434,-0.4775,0.6779,-49.6216,-10.5591,-61.8896
465,-0.2102,-0.8940,0.5790,5.9204,33.9966,-49.4995
466,0.1002,-1.0544,0.7134,75.5615,25.2686,-76.8433
467,0.2462,-0.7449,0.7465,-2.3804,-3.1738,-4.3335
468,0.2623,-0.7102,0.9487,-6.5308,-13.9771,14.0991
469,0.2152,-0.7411,0.9460,-9.7656,-7.6294,30.0293
470,0.2095,-0.8186,0.7242,0.6104,2.3193,36.3770
471,0.0685,-0.7787,0.6425,-25.5127,-44.3726,65.6128
472,0.1178,-0.6583,0.6990,15.5029,0.3052,102.4780
473,0.1862,-0.4285,0.7550,16.4185,-33.9355,54.1992
474,0.1482,-0.2012,0.8842,42.6025,-58.7769,18.3105
475,0.1716,-0.1506,1.2935,77.5146,-4.3945,-9.8877
476,0.2682,-0.1436,1.2847,22.0337,11.8408,-28.3813
477,0.1879,0.0963,1.0107,-28.0762,56.2744,-21.7285
478,0.5034,-0.0002,1.0347,-42.2974,-6.7139,-43.5791
479,0.4554,-0.2076,1.1011,-5.2490,-5.2490,3.1738
480,0.4264,-0.0690,1.1469,-44.8608,-1.6479,32.2876
481,0.3733,-0.1428,1.0006,-50.1709,6.8359,6.1035
482,0.3083,-0.2111,0.7919,-8.6060,22.7661,-4.6997
483,0.2466,-0.5111,0.6949,0.0610,24.6582,-23.3154
484,0.0322,-0.3992,0.8591,-14.0381,4.4556,-39.6729
485,-0.0636,-0.6699,0.7791,25.3906,29.2358,-39.9170
486,0.1219,-0.8335,0.6953,39.7339,12.5122,-59.5703
487,0.2852,-0.8105,0.7031,3.5400,41.0156,-45.4712
488,0.2345,-0.6752,0.8633,7.6294,-14.5264,-8.8501
489,0.1759,-0.7642,0.8767,-23.3154,-8.9111,33.5693
490,0.2656,-0.7271,0.7521,3.9673,14.5874,39.2456
491,0.1935,-0.8463,0.7379,-4.2114,-2.7466,69.9463
492,0.1649,-0.7062,0.6410,23.1323,-8.3008,88.4399
493,0.2301,-0.2572,0.6526,26.0620,-42.7246,66.9556
494,0.1957,-0.2236,0.9064,55.6641,-77.1484,36.8042
495,0.1420,-0.1821,1.1805,45.4102,-41.8091,-19.5923
496,0.1980,-0.2316,1.1962,50.9033,61.2793,-3.9062
497,0.3191,-0.1512,1.0448,-18.6768,49.0112,-33.9355
498,0.6394,-0.1078,1.1554,-22.8882,-1.4648,-47.2412
499,0.4182,-0.0687,0.9172,-46.8140,16.9678,17.1509
500,0.5857,-0.1163,1.1804,-30.6396,-5.7983,9.3994
501,0.4960,-0.1176,0.9568,-45.8374,1.0376,19.5313
502,0.3750,-0.1324,0.9744,-29.4800,13.8550,7.0190
503,0.3063,-0.2667,0.8595,-41.3208,5.2490,-40.2832
504,-0.0468,-0.4607,0.8390,-45.5322,-12.6343,-57.4951
505,0.0256,-0.8011,0.5874,-14.2822,-40.7104,-53.2837
506,0.0176,-0.7937,0.6530,40.2832,-8.0566,-53.0396
507,0.1427,-0.7440,0.8516,34.3018,12.1460,-34.7900
508,0.2295,-0.6907,0.8198,10.2539,16.9067,-2.5635
509,0.2689,-0.8015,0.8329,16.5405,4.8218,36.6211
510,0.2623,-0.8481,0.7334,-25.5737,0.0610,49.5605
511,0.1191,-0.9257,0.6545,29.1138,-21.9116,57.3120
512,0.0922,-0.6726,0.5840,-31.1279,-18.7988,96.1914
513,0.1907,-0.3304,0.7975,25.3296,-32.5317,57.5562
514,0.3354,-0.0162,0.8058,33.6304,-56.2744,18.1274
515,0.2834,-0.0552,1.1833,45.5322,-36.5601,-22.3389
516,0.1091,-0.0597,1.4993,67.6270,18.1885,-0.8545
517,0.1698,0.0493,0.9781,-67.3218,40.8936,-41.1377
518,0.6600,-0.1260,0.9806,-10.2539,0.3662,-39.8560
519,0.3901,-0.0394,0.9579,-7.2632,3.6621,24.5972
520,0.3582,0.0226,1.2324,-23.4375,-14.6484,10.6812
521,0.2700,0.0604,1.0903,-30.5176,-0.9766,-4.2114
522,0.3652,-0.0950,1.0634,7.9956,30.8228,-24.1699
523,0.2294,-0.4374,0.7950,3.1738,28.1372,-43.8232
524,-0.1475,-0.8306,0.3624,-12.8174,12.4512,-84.5337
525,-0.1603,-1.2987,0.4573,30.7007,1.8311,-87.6465
526,0.2145,-0.9611,0.7294,9.3384,29.2358,-27.8931
527,0.1530,-0.8142,0.7228,10.1929,14.4653,10.9863
528,0.1323,-0.8282,0.7742,-18.7988,-8.1787,38.1470
529,0.2366,-0.8739,0.6405,-9.7656,24.1089,64.3311
530,0.0990,-1.0839,0.6873,-16.7236,-76.9653,53.8330
531,0.0353,-0.5796,0.5558,-15.1978,-40.1001,101.4404
532,0.1597,-0.1340,0.8411,60.3638,-18.7988,75.3174
533,0.0997,-0.1388,1.1080,74.2188,-51.6357,-19.1040
534,0.2549,-0.1769,1.2211,49.1333,37.5366,-0.7935
535,0.2894,-0.1736,1.0790,-19.3481,47.1191,-28.1372
536,0.4252,-0.1753,1.0358,-35.4614,35.3394,-49.1333
537,0.4427,-0.0779,1.0266,-14.5874,0.1831,-16.2964
538,0.4069,-0.2065,1.0168,-36.0718,-36.8652,-31.6772
539,0.3898,-0.1923,1.0674,-29.7852,-26.6113,-5.5542
540,0.3281,-0.2076,1.0917,-29.4189,-7.2021,-3.6011
541,0.2112,-0.2576,0.9825,-37.8418,-18.2495,-41.3208
542,-0.1091,-0.2803,0.8953,-39.5508,6.5308,-47.2412
543,-0.2046,-0.7937,0.5065,31.6772,63.3545,-43.7012
544,0.0911,-1.0867,0.5031,55.7861,45.5322,-51.3306
545,-0.0520,-0.6681,0.7205,-10.5591,13.7329,8.8501
546,-0.0795,-0.6794,0.9399,18.4326,-17.8223,-25.3906
547,0.2711,-0.8081,0.8340,8.4229,-9.5825,-2.8687
548,0.0581,-0.9697,0.8483,-28.9917,-25.5127,37.5366
549,-0.1049,-0.9843,0.5721,-63.8428,1.6479,118.6523
550,-0.0194,-0.6329,0.6687,-31.0059,-22.7051,102.3560
551,0.0281,-0.3179,0.8995,31.3721,-18.7988,57.7393
552,0.0906,-0.0481,0.9874,20.2026,-25.3906,24.1699
553,0.1587,0.0308,0.9980,44.3115,19.2871,-13.7329
554,0.2484,-0.2367,1.2743,52.0630,-40.5273,-64.9414
555,0.0370,0.1172,1.1343,-12.5122,54.0161,-5.6763
556,0.3101,-0.0078,1.0593,-7.7515,22.3389,-58.7158
557,0.4375,-0.2928,0.9742,-14.4653,-0.5493,-9.4604
558,0.2668,-0.0846,1.1515,-0.7324,9.3384,24.7192
559,0.3766,-0.1223,1.1168,-40.5273,2.2583,21.7896
560,0.3462,-0.1571,1.1069,-28.5645,7.8125,24.4751
561,0.2441,-0.1567,0.9952,-4.6387,12.6343,1.9531
562,0.1215,-0.1803,0.8177,-18.3105,-3.9673,-26.3062
563,-0.0142,-0.5042,0.7191,6.4697,7.8735,-50.3540
564,-0.1492,-0.9243,0.4913,26.2451,25.3906,-59.5703
565,0.1459,-0.9545,0.8633,38.8184,-4.2725,-59.1431
566,0.0603,-0.6721,0.9120,18.3105,-18.7988,-13.4277
567,0.2104,-0.6392,0.8274,-13.4277,18.0664,7.8125
568,0.1345,-0.8018,0.8790,-4.2725,-8.1787,33.2031
569,0.0834,-0.8904,0.6622,-48.6450,2.1973,53.7720
570,0.0563,-0.7775,0.7228,23.0713,-16.7236,46.3257
571,0.0928,-0.6112,0.5624,-35.1563,-29.9683,75.5005
572,0.1219,-0.1846,0.7651,20.3857,-20.8130,61.4624
573,0.0172,-0.0825,1.0735,93.6890,-41.3818,18.5547
574,0.2214,-0.2170,1.3879,77.3315,3.2959,-26.3672
575,0.3225,-0.0649,0.9894,10.6201,43.5181,1.8311
576,0.3354,0.0837,1.2378,1.5259,49.4385,-21.7896
577,0.1979,-0.1864,1.0406,-50.7202,-6.7139,12.7563
578,0.2532,-0.2158,1.0487,-14.5264,-17.3340,-15.2588
579,0.3135,-0.2422,1.1749,-35.7056,-17.3950,-7.2021
580,0.2593,-0.0931,1.0548,-53.4058,-7.9956,-11.3525
581,0.2332,-0.1998,0.8810,-15.7471,46.4478,9.0332
582,0.0195,-0.3481,0.7931,9.3994,5.0049,-18.4937
583,-0.1975,-0.6525,0.5896,-7.9956,43.5791,-25.2075
584,-0.1263,-0.9948,0.5475,41.0767,43.4570,-43.5791
585,0.3099,-0.9032,0.6407,20.9961,11.1084,-51.9409
586,0.1731,-0.7574,0.8529,20.4468,9.3994,-11.2915
587,0.2369,-0.7822,0.8917,8.4229,-22.7051,17.2119
588,0.1067,-0.8983,0.7723,6.2866,16.5405,8.3618
589,0.0297,-1.0254,0.6860,40.3442,2.7466,98.5718
590,0.0640,-0.7389,0.5288,-68.8477,-51.9409,46.8750
591,0.0964,-0.3860,0.5728,-16.6016,-20.0195,71.1060
592,0.1844,-0.0625,0.7500,7.7515,-31.1279,31.2500
593,0.1738,-0.1138,1.1608,44.2505,-25.2075,-22.5830
594,0.3062,-0.0645,1.2678,50.5371,19.1650,-10.7422
595,0.3511,-0.0157,1.0724,-22.8271,32.5928,-28.6255
596,0.5459,0.0527,1.2540,-1.3428,-41.1987,-7.6294
597,0.2158,0.0042,0.9417,-34.4849,-1.8921,1.8311
598,0.5068,-0.2177,1.2617,-13.9771,8.5449,19.1650
599,0.4921,-0.1713,0.9918,-31.0669,11.7187,23.1323
600,0.3473,-0.0842,1.0487,-34.4849,-14.6484,-14.5874
601,0.1671,-0.2443,0.8457,-21.1182,1.4038,-38.7573
602,-0.0840,-0.5347,0.6184,-1.5869,22.5830,-38.1470
603,-0.2096,-0.8370,0.6587,9.3994,8.5449,-47.1191
604,0.0212,-0.9236,0.6012,48.8281,10.1929,-72.9980
605,0.1285,-0.7842,0.8060,15.8691,9.0332,-23.0103
606,0.2191,-0.6505,0.7925,-9.2773,6.9580,6.5308
607,0.2161,-0.8315,0.9513,-5.1880,-6.1646,46.6919
608,0.2400,-0.8383,0.7308,-23.3154,3.7231,41.0156
609,0.0206,-0.8918,0.8141,-15.9302,-25.3906,80.0171
610,0.0702,-0.6068,0.5320,-1.4038,-12.9395,70.4956
611,0.2148,-0.2401,0.6545,20.8740,-15.3198,65.9790
612,0.2004,-0.1318,0.8883,61.7676,-60.1196,9.7656
613,0.1921,-0.2627,1.1514,60.5469,-31.6162,-18.2495
614,0.2526,-0.3539,1.3268,42.2363,-1.2817,-35.7056
615,0.2351,-0.1613,1.0646,-18.7378,47.8516,-19.5313
616,0.4113,-0.0486,1.1195,-9.3994,33.5083,-28.6865
617,0.3579,-0.2053,0.8654,-60.1807,4.6997,-3.5400
618,0.3276,-0.1610,1.0073,7.4463,5.3101,20.6909
619,0.3881,-0.0729,1.0183,-37.1704,1.1597,4.6997
620,0.3457,-0.1738,1.0896,-14.6484,0.3052,11.4746
621,0.3344,-0.2043,0.8275,-8.4229,21.6675,-5.2490
622,0.1923,-0.3906,0.8125,-24.2310,1.2817,-41.4429
623,0.0109,-0.5551,0.8545,-25.5737,-32.7148,-56.0913
624,-0.0627,-0.8015,0.6327,0.0000,14.4653,-37.2314
625,0.0586,-0.9669,0.7850,48.8892,43.5791,-61.7065
626,0.4237,-0.7327,0.7013,17.0898,42.0532,-35.2173
627,0.2002,-0.5793,0.8185,-19.2261,8.6060,5.8594
628,0.2753,-0.5837,0.7834,3.2349,-1.5259,2.5024
629,0.2457,-0.7758,0.8564,-9.0942,-17.1509,33.3252
630,0.2241,-0.9799,0.7952,-19.6533,-18.4326,50.3540
631,0.0824,-0.8348,0.6306,-17.3340,-23.0713,70.0684
632,0.0889,-0.4697,0.6365,-4.1504,-9.0942,85.6323
633,0.1504,-0.1395,0.9021,53.1616,-51.4526,38.6353
634,0.2644,-0.1572,1.1191,48.2788,-30.2734,-1.0376
635,0.2086,-0.0347,1.1624,16.5405,-3.6011,-31.8604
636,0.1854,0.0764,1.1873,31.4331,48.0347,-17.0898
637,0.5245,0.0540,1.1387,-8.9111,-12.7563,-54.1382
638,0.3398,-0.1106,0.8949,-38.4521,0.7935,-3.2959
639,0.3944,-0.1273,1.1447,-22.7051,1.1597,-5.9814
640,0.4080,-0.1418,1.0398,-4.0283,12.1460,15.1367
641,0.3905,-0.2478,0.9684,-30.8838,11.5356,0.3052
642,0.2273,-0.1787,0.9615,-42.5415,-4.8828,-30.5176
643,0.1770,-0.5460,0.8204,-4.5776,30.2734,-46.8140
644,-0.1135,-0.3987,0.6522,-44.1284,26.7944,-47.5464
645,-0.0421,-1.0852,0.7041,58.3496,15.9302,-56.3354
646,0.4114,-0.7848,0.6710,-8.1787,22.4609,-28.8696
647,-0.0074,-0.5618,0.8818,14.4043,-22.0947,-2.2583
648,0.2554,-0.7181,0.9879,8.4229,-23.3765,8.3008
649,0.1904,-0.7402,0.9366,-12.0239,-15.8691,24.5972
650,0.0348,-0.9330,0.7599,1.2207,-1.0986,76.4771
651,0.0198,-0.8315,0.7181,-24.3530,-36.9873,59.2041
652,0.0753,-0.4908,0.7084,32.7148,19.1650,101.7456
653,0.1918,-0.1322,0.7679,13.6719,-22.3389,47.2412
654,0.1541,-0.0596,0.9467,41.4429,-30.7617,-3.9673
655,0.4528,-0.0353,1.1632,51.8188,-9.9487,-25.3296
656,-0.1326,0.4563,1.5200,7.6294,75.9277,12.7563
657,0.4675,-0.1204,0.7028,-66.1011,1.8921,-112.4878
658,0.6129,-0.3236,1.0919,-23.8037,-10.0098,-15.4419
659,0.2587,-0.0609,1.0604,-2.7466,-9.1553,10.6812
660,0.4260,-0.1483,1.0062,-37.7197,-3.5400,14.3433
661,0.4425,-0.2134,1.1071,-10.5591,-7.2632,14.5874
662,0.3534,-0.2035,0.8611,-36.9263,20.5078,4.7607
663,0.1520,-0.1548,0.8937,-34.5459,-9.6436,-38.7573
664,0.0951,-0.4078,0.6526,17.2729,22.2168,-46.6309
665,-0.1686,-0.6453,0.6036,6.7749,-15.3198,-56.7627
666,0.1409,-1.0553,0.8562,63.9038,-28.1372,-74.1577
667,0.0758,-0.7380,0.7986,21.4844,26.3062,-9.0942
668,0.0732,-0.7090,0.9323,10.3760,2.6855,-7.0190
669,0.1780,-0.8508,0.9867,-2.5024,4.0894,27.8320
670,0.1792,-0.9448,0.6737,-17.7002,24.9634,51.9409
671,0.1063,-0.9792,0.6499,11.8408,6.0425,100.0366
672,0.0264,-0.6924,0.5583,5.3711,-28.6255,76.8433
673,0.1803,-0.2859,0.6001,16.7847,-31.3110,74.3408
674,0.2737,-0.2693,1.0028,59.8755,-49.0112,25.3296
675,0.3927,-0.0887,1.0330,8.1177,-9.8267,-28.4424
676,0.2312,0.0120,1.4491,12.0850,9.8877,-34.1187
677,0.3708,-0.0070,0.8615,-46.9360,47.0581,-41.3818
678,0.5328,-0.0804,1.0134,-21.6675,0.9766,10.8643
679,0.2789,-0.0101,1.1478,5.0049,-9.0332,-0.6714
680,0.4995,-0.0991,1.0204,-36.3159,7.6294,7.8735
681,0.3903,-0.1276,0.9850,-29.4800,0.4883,-0.3662
682,0.3046,-0.2672,0.9194,-35.4004,-12.0850,-38.6353
683,0.1938,-0.4679,0.7727,-22.5220,1.2207,-44.1284
684,-0.0574,-0.5665,0.6554,-16.6016,6.3477,-43.8843
685,0.0975,-0.9454,0.6921,36.1328,15.5029,-67.8711
686,0.1315,-0.8177,0.9221,42.6025,-4.1504,-44.6167
687,0.1935,-0.6412,0.7589,5.9204,8.7891,-8.2397
688,0.2843,-0.6796,0.8235,10.5591,21.7285,11.1084
689,0.2075,-0.8022,0.9429,-3.6621,-4.2725,25.3906
690,0.2417,-0.9749,0.6831,-2.7466,13.9771,60.6689
691,0.0787,-0.8699,0.6884,-18.6157,-47.9736,62.2559
692,0.0897,-0.5118,0.6779,25.5127,6.9580,97.1680
693,0.2793,-0.2130,0.7441,-1.0376,-31.9214,46.5698
694,0.3257,-0.0291,0.9729,50.3540,-35.5835,-8.1177
695,0.3437,-0.0649,1.0637,53.6499,-1.2207,-0.3662
696,0.3257,-0.0756,1.2021,28.6865,27.4658,-32.8979
697,0.3584,-0.0549,1.0836,-11.9629,35.0952,-27.4048
698,0.4910,-0.1215,1.0670,-58.8379,-7.0801,-19.5923
699,0.3484,-0.0944,0.9178,-4.7607,9.8267,0.7935
700,0.5930,-0.2281,1.0316,-12.5732,9.3384,14.3433
701,0.4325,-0.1394,0.9611,-18.9209,-9.3384,10.6201
702,0.3337,-0.1646,0.8805,-23.4375,-2.9297,-17.2729
703,0.2056,-0.3547,0.7959,-39.1846,5.6763,-34.2407
704,0.1082,-0.5531,0.8102,-7.1411,35.5835,-31.8604
705,-0.0306,-0.6334,0.7108,1.6479,2.9907,-44.0674
706,-0.0303,-0.9169,0.7759,41.8091,-12.9395,-71.7163
707,0.3151,-0.8301,0.8220,8.9111,-15.1367,-41.1377
708,0.2155,-0.6971,0.8657,2.7466,18.0054,12.9395
709,0.1919,-0.8508,0.8593,-12.4512,-14.5874,47.2412
710,0.1272,-0.8992,0.6658,-14.7705,3.7842,54.5044
711,0.0471,-0.8396,0.7965,-25.0244,-27.7710,63.9648
712,0.1376,-0.4664,0.6757,21.5454,5.1880,76.2329
713,0.2401,-0.2428,0.7079,21.6064,-12.5122,60.6689
714,0.3121,-0.1567,0.8597,38.1470,-36.4380,15.8081
715,0.2841,-0.1381,1.1650,19.4702,-11.4136,-13.9771
716,0.3413,-0.0259,1.0690,-12.3291,-11.4136,-43.8232
717,0.1742,0.1743,1.0973,-43.8843,48.1567,-8.3618
718,0.5118,-0.0413,0.9862,-16.4795,-1.2817,-31.6162
719,0.4460,-0.0298,0.9948,-19.1650,3.0518,-3.2349
720,0.5565,0.0066,1.0767,-21.9116,8.5449,25.1465
721,0.5126,-0.0497,0.8345,-9.4604,7.9956,15.0146
722,0.3351,-0.0632,0.9633,-14.0381,-1.9531,-16.2964
723,0.2881,-0.3812,0.9095,-8.2397,-20.8740,-69.8853
724,0.0813,-0.5631,0.5302,15.4419,8.3008,-41.6260
725,-0.0270,-0.7056,0.5417,7.9346,9.2773,-48.5229
726,-0.0366,-0.9774,1.0447,53.6499,-53.8330,-74.4019
727,0.0981,-0.7089,0.7758,24.4141,25.3906,-22.0947
728,0.2589,-0.8049,0.8768,9.7046,22.2168,1.3428
729,0.1747,-0.9032,0.9036,-5.9204,8.1177,43.0298
730,0.0667,-1.0383,0.6100,-16.7847,16.6016,74.2188
731,0.0941,-0.8392,0.6777,-30.2124,-30.1514,95.6421
732,0.2083,-0.4386,0.6238,12.7563,9.7046,85.7544
733,0.1741,-0.1725,0.7402,15.1978,-53.2227,45.7764
734,0.4283,0.0312,0.9027,15.5640,-23.4375,1.2817
735,0.3007,-0.0588,1.0933,40.5884,-45.8374,-34.7900
736,0.2170,0.0435,1.1584,-3.7231,59.8145,9.7046
737,0.3439,0.1442,1.1390,-18.6768,38.4521,-41.0767
738,0.5780,0.0104,0.9388,-43.4570,3.1128,-3.9062
739,0.5168,-0.0278,1.0100,18.4326,-21.9116,5.0049
740,0.4901,-0.0199,1.0447,-33.5693,-1.4648,27.5269
741,0.4470,-0.0088,0.9910,-15.6250,-5.3101,1.0376
742,0.2770,-0.2089,0.7666,-23.0103,28.9307,-9.7046
743,0.1464,-0.4055,0.7953,-15.6250,-3.4180,-65.3076
744,0.0405,-0.7091,0.7764,2.3804,-6.4087,-71.1060
745,0.0111,-0.8763,0.7430,47.4243,-2.4414,-67.7490
746,0.1465,-0.8583,0.8114,22.4609,-23.9868,-55.7861
747,0.0186,-0.5614,0.7413,4.5776,-0.7935,6.2256
748,0.2009,-0.7949,1.1274,3.2959,-13.7329,18.7378
749,0.1456,-0.7184,0.9224,-6.9580,10.5591,35.5835
750,0.1887,-0.9492,0.9006,20.3247,33.6304,73.6694
751,0.1207,-0.8162,0.6300,-18.5547,-49.9878,80.8105
752,0.1125,-0.6162,0.5571,3.4790,-17.2119,78.6743
753,0.2396,-0.1289,0.5554,16.6016,-22.1558,48.0347
754,0.2389,-0.0997,0.9021,33.8745,-41.9922,3.5400
755,0.2545,-0.0017,1.1031,12.4512,-1.9531,-19.7754
756,0.3284,-0.0439,1.2935,15.9912,35.5225,-27.7100
757,0.2858,-0.0275,1.1454,-49.0112,46.3257,-30.4565
758,0.5978,0.0392,1.0205,-19.4702,21.4844,-22.4609
759,0.4275,0.1395,0.8938,0.3662,0.6714,9.0332
760,0.5768,-0.0262,1.0597,7.3242,-4.8828,8.9722
761,0.4735,-0.0443,0.8668,12.3291,-4.3335,15.4419
762,0.3669,-0.1825,0.8250,-13.5498,-22.3999,-22.0337
763,0.0872,-0.3390,0.8961,-0.5493,-14.7705,-53.8940
764,0.0172,-0.8323,0.5537,61.8286,59.6924,-24.2310
765,-0.0432,-0.9685,0.5908,-1.4038,-4.4556,-64.7583
766,0.0981,-1.1055,0.7424,63.1104,-0.4272,-82.6416
767,0.1781,-0.9161,0.7010,5.9204,17.9443,-17.0898
768,0.2142,-0.8641,0.7079,-17.2119,-12.8174,7.2632
769,0.1248,-0.8959,0.8243,-17.5781,8.5449,58.6548
770,0.1487,-0.8878,0.5886,-10.4980,16.1133,37.8418
771,0.1592,-0.9860,0.6593,11.0474,-10.8032,66.2842
772,0.1755,-0.7317,0.5851,-4.3335,-17.4561,80.9937
773,0.2584,-0.4789,0.7737,-15.8691,-0.3052,53.3447
774,0.3420,-0.1664,0.7728,-3.1128,-31.6772,20.3857
775,0.4424,-0.0239,0.9541,12.9395,-10.4980,-20.3247
776,0.3160,-0.0669,1.1644,36.1938,9.3384,-20.2637
777,0.7177,0.2086,1.1450,-25.8789,18.5547,-31.2500
778,0.1503,0.0663,1.0178,-56.9458,-1.9531,39.2456
779,0.3827,-0.0494,0.9839,-11.7798,-13.7939,-31.8604
780,0.4364,-0.0991,0.9989,-36.1938,2.7466,-2.3804
781,0.4132,-0.0948,0.9198,-6.2866,-2.3804,-14.2212
782,0.3370,-0.1990,0.7980,-6.5918,-4.1504,-33.2031
783,0.1615,-0.3593,0.7504,4.8218,-23.1323,-45.8374
784,-0.0905,-0.4504,0.7825,-7.9956,-17.7612,-70.4956
785,-0.1377,-0.9375,0.5823,58.5938,34.6069,-45.1660
786,0.1514,-0.9841,0.7363,40.1611,9.5825,-62.6221
787,0.1685,-0.8834,0.8610,-0.3052,4.2114,-12.2070
788,0.2438,-0.8197,0.8440,5.6763,-3.4790,20.5688
789,0.0891,-0.8029,0.8927,-36.6821,-8.6670,27.3438
790,0.1550,-0.9055,0.6714,19.7144,27.4658,41.8091
791,0.0125,-0.8442,0.6549,-15.2588,-19.3481,58.4106
792,0.0824,-0.6785,0.6451,-3.2959,-26.9165,65.5518
793,0.1810,-0.3585,0.7334,6.3477,-28.8696,62.3779
794,0.2501,-0.2960,0.9542,26.9165,-15.7471,23.7427
795,0.3093,-0.1324,0.9556,27.5879,-8.6670,-4.7607
796,0.3645,-0.0977,1.0892,-8.1787,13.2446,-27.7100
797,0.2684,-0.0986,1.1150,-14.0381,33.1421,-33.0811
798,0.5256,-0.0505,1.0326,-23.1934,0.0000,5.7983
799,0.3149,-0.0563,0.9987,-1.6479,2.9907,4.4556
800,0.5002,-0.1560,1.0074,-21.6064,5.9814,6.5308
801,0.4691,-0.3049,0.9351,-4.7607,-6.1035,-7.6904
802,0.3658,-0.3492,0.8912,-26.9165,-10.4370,-21.2402
803,0.1987,-0.3383,0.8835,-54.2603,-46.3867,-57.9224
804,-0.0779,-0.4720,0.8298,17.5171,12.2681,-22.0337
