timestamp,aX,aY,aZ,gX,gY,gZ
397,-0.0028,0.6581,0.7391,-88.6230,-46.6919,108.0322
398,-0.1876,0.6692,0.5466,-65.3687,-82.4585,105.0415
399,-0.4869,0.6926,0.4034,-17.0898,-95.4590,39.0015
400,-0.5123,0.6064,0.1853,90.9424,-167.7856,-30.4565
401,-0.5599,0.5035,0.5204,158.6914,-146.5454,-21.1182
402,-0.6609,0.1511,0.7352,270.0195,-222.5342,-90.3931
403,-0.8240,-0.0645,0.6180,313.4155,-223.3887,-17.1509
404,-0.8440,-0.1614,0.3820,220.0928,-221.0083,3.3569
405,-1.0282,-0.3119,0.3014,209.8389,-181.0303,101.3184
406,-0.9271,-0.4216,0.0165,119.5679,-121.0938,102.4170
407,-0.8966,-0.7554,-0.2203,89.1113,-45.1050,219.1772
408,-0.5435,-1.0070,-0.2638,12.1460,-14.0381,232.1167
409,-0.5345,-1.1105,-0.1129,-48.9502,47.4243,337.0972
410,0.0546,-1.2992,0.7166,-381.3477,120.2393,247.8027
411,0.1792,-1.2526,0.6758,-400.2075,207.7026,225.6470
412,0.4994,-0.6287,0.6064,-554.9316,-146.3623,230.1636
413,0.2777,0.2676,0.5563,-231.4453,44.6777,40.0391
414,0.3987,0.3225,0.4072,-114.0747,29.2358,-49.1943
415,0.5752,0.3041,0.4921,0.9766,-18.8599,-41.3818
416,0.6775,0.3512,0.5548,21.3623,-6.2256,1.5259
417,0.6769,0.4484,0.7502,31.7383,-70.2515,37.4756
418,0.4225,0.5798,0.6133,-54.5044,-148.8037,162.3535
419,-0.0271,0.5950,0.6975,-115.3564,-242.7368,234.6191
420,-0.7653,0.6306,0.1753,32.1045,-294.1284,60.4248
421,-0.6433,0.2688,0.1946,287.9028,-228.1494,-47.3022
422,-0.9224,-0.1908,0.5431,439.7583,-281.9824,-76.2329
423,-0.8508,-0.4252,0.4341,275.7568,-239.6851,73.6084
424,-1.0603,-0.5759,0.3707,237.8540,-142.0288,206.1768
425,-0.8693,-0.7041,0.0181,96.2524,-72.3267,178.1616
426,-0.5713,-1.0282,0.0377,-1.2207,24.7192,233.2153
427,-0.4215,-1.0737,0.2195,-58.2275,83.6792,264.1602
428,-0.2194,-1.3137,0.2592,-240.2344,242.0654,276.1230
429,0.2169,-1.0953,0.6761,-343.9941,223.5718,230.7739
430,0.4707,-0.5212,0.6676,-319.7021,80.0781,142.3950
431,0.5389,-0.1666,0.5729,-252.6855,-18.1274,95.2148
432,0.7972,-0.0654,0.4008,-147.9492,-79.1016,43.2129
433,0.6880,0.2340,0.6793,-72.8149,-129.1504,170.5933
434,0.4392,0.6085,0.7843,-86.0596,-92.1021,201.4160
435,-0.2516,0.8212,0.4835,-98.4497,-100.7690,242.3706
436,-0.5731,0.8214,0.3597,-44.0674,-69.8853,100.5249
437,-0.6702,0.7350,0.1654,30.5786,-108.8257,6.3477
438,-0.5677,0.6232,0.3694,77.4536,-130.9814,-14.9536
439,-0.5857,0.2694,0.6613,308.6548,-200.5005,-108.0933
440,-0.6648,0.1630,0.6136,304.0161,-221.2524,-97.9614
441,-0.8877,-0.0785,0.6176,346.9849,-191.7114,-10.6812
442,-0.6848,-0.4135,0.3253,267.2119,-238.4644,63.5986
443,-0.9786,-0.3831,0.2665,173.5840,-151.2451,100.0366
444,-0.8357,-0.6940,0.0249,129.2725,-93.1396,190.7349
445,-0.8361,-0.8195,-0.1233,50.8423,-48.0347,175.2319
446,-0.6060,-1.0718,-0.1134,20.5078,-22.3999,210.7544
447,-0.4709,-1.1563,0.1300,-75.6836,81.6650,280.5786
448,0.0411,-1.2411,0.2249,-304.0161,130.7373,196.1060
449,0.1228,-1.0800,0.4951,-246.8262,218.2007,180.7251
450,0.4568,-0.7947,0.5203,-246.2769,186.5234,158.4473
451,0.6090,-0.3191,0.7032,-301.2695,-24.3530,140.5640
452,0.5392,0.0912,0.5856,-200.5615,-122.7417,131.2866
453,0.5293,0.2200,0.5280,-128.7842,-175.5371,161.1938
454,0.1991,0.5560,0.6091,-58.0444,-131.5308,184.6313
455,-0.2644,0.7467,0.6057,-75.0122,-90.2710,157.7759
456,-0.3982,0.7703,0.4750,-83.8013,-65.1245,74.1577
457,-0.5072,0.6709,0.3271,-15.8081,-88.0737,34.8511
458,-0.6055,0.6895,0.1780,42.7856,-102.7832,17.8833
459,-0.6620,0.4468,0.5238,215.5151,-199.8291,-66.8335
460,-0.6561,0.2872,0.8083,229.1260,-200.5615,-77.2705
461,-0.8223,0.0530,0.4818,344.1772,-184.3262,-33.2642
462,-0.9309,-0.1080,0.4875,293.2739,-230.6519,-17.9443
463,-0.9670,-0.3212,0.4781,213.9893,-116.2109,119.2017
464,-0.8184,-0.4546,0.0681,146.4233,-111.7554,124.8169
465,-1.0182,-0.6277,0.2299,127.5635,-71.1670,156.0669
466,-0.7096,-0.9546,-0.0625,20.4468,-17.3340,145.9351
467,-0.6252,-1.0386,-0.0829,-16.0522,59.0210,241.2109
468,-0.2529,-1.0364,0.3739,-147.3999,103.3325,247.4976
469,-0.0472,-1.3591,0.4988,-317.9932,193.6035,206.2378
470,0.2439,-1.0541,0.8892,-329.9561,229.1870,207.3975
471,0.4618,-0.4197,0.6429,-257.6904,169.1895,87.4634
472,0.5941,-0.0537,0.5092,-166.9312,77.8809,45.8374
473,0.7196,0.0367,0.4180,-108.0933,48.5229,27.0996
474,0.7565,0.0756,0.3271,-66.0400,1.4038,-0.1221
475,0.8623,0.0685,0.4407,-15.7471,-164.1846,174.5605
476,0.5111,0.5026,0.6418,-114.9292,-223.8159,306.9458
477,-0.3644,0.7789,0.4515,-115.2344,-192.0776,289.7339
478,-0.4406,0.7303,0.3196,-37.4146,-116.4551,73.3032
479,-0.4697,0.6560,0.1519,60.6079,-144.1650,11.2305
480,-0.6292,0.6400,0.3038,162.1094,-178.5278,-22.1558
481,-0.6361,0.3293,0.4584,258.3008,-181.3965,-57.1289
482,-0.8594,0.1786,0.5695,286.9873,-214.8437,-34.1187
483,-0.9904,-0.0010,0.4868,255.5542,-198.8525,-0.4272
484,-1.0294,-0.0770,0.5139,257.0801,-195.3735,54.6265
485,-1.0845,-0.1903,0.3013,185.4858,-127.0142,123.4131
486,-0.8990,-0.5269,0.0869,113.9526,-80.3223,195.8008
487,-0.7754,-0.8025,-0.1664,40.7715,-45.2271,185.4858
488,-0.4725,-1.0446,0.0426,-24.7192,26.4893,254.6387
489,-0.5201,-1.3821,0.1613,-224.2432,195.3125,279.7241
490,0.0718,-1.2034,0.7296,-261.5967,213.1958,273.5596
491,0.0043,-1.0153,0.6583,-306.8848,194.5190,156.8604
492,0.3762,-0.6456,0.6600,-442.2607,-26.2451,152.1606
493,0.4797,-0.0238,0.4919,-206.5430,-51.5137,51.1475
494,0.6600,0.0305,0.5801,-88.6841,-67.3218,59.6313
495,0.4434,0.3784,0.8580,-50.2930,-92.4072,99.8535
496,0.1423,0.5790,0.7544,-94.7266,-115.6616,140.6250
497,-0.1895,0.7015,0.4767,-123.8403,-127.1362,139.3433
498,-0.4674,0.6683,0.2972,-51.1475,-120.0562,87.6465
499,-0.6014,0.5349,0.3975,122.3755,-230.8960,-27.4658
500,-0.8203,0.1316,0.2776,396.2402,-232.7271,-82.7026
501,-0.9788,-0.0984,0.8060,371.4600,-251.6479,-21.7896
502,-0.7773,-0.3318,0.3328,265.8691,-257.4463,50.8423
503,-1.1404,-0.4379,0.5332,223.2056,-143.0664,152.7100
504,-0.8699,-0.6655,0.0236,106.8115,-70.6787,189.0259
505,-0.7634,-0.7955,-0.1720,38.5742,-36.0107,160.6445
506,-0.3809,-1.0654,0.0126,-15.1367,10.9863,209.1675
507,-0.3696,-1.3135,0.3202,-192.6880,142.8833,323.6694
508,-0.0387,-1.1759,0.2582,-200.4395,203.4912,247.0093
509,0.2484,-1.0342,0.5381,-226.5015,300.1099,221.6187
510,0.5693,-0.6484,0.4459,-303.7109,57.5562,161.5601
511,0.6534,-0.1846,0.4823,-238.7085,-40.5884,130.4932
512,0.7216,0.0436,0.5543,-230.1025,-205.3223,193.8477
513,0.4407,0.3699,0.4602,-146.5454,-193.9697,160.8276
514,0.1495,0.6185,0.5880,-62.0117,-105.0415,132.2632
515,-0.1084,0.8004,0.6360,-54.0161,-65.3076,88.0127
516,-0.2537,0.7769,0.4639,-9.7656,-41.5649,46.4478
517,-0.5671,0.7446,0.0039,105.4077,-131.4697,-6.4697
518,-0.5597,0.3790,0.4960,198.1201,-241.3940,-55.9692
519,-0.7665,0.1573,0.8175,281.6772,-250.1831,-83.8013
520,-0.8087,-0.1396,0.7090,312.9272,-244.2017,-41.3208
521,-0.8990,-0.3472,0.1178,304.9316,-242.8589,15.8691
522,-0.9230,-0.2509,0.2812,165.2832,-216.9800,20.5688
523,-0.9843,-0.5826,0.0320,141.8457,-82.5806,223.2056
524,-0.7485,-0.6917,-0.1111,24.9023,-30.5176,154.2969
525,-0.6124,-0.9905,-0.1849,38.0249,-17.3340,261.4746
526,-0.3806,-1.1508,0.0444,-33.2642,37.7197,261.8408
527,0.0266,-1.2893,0.3723,-268.9819,110.7178,275.8789
528,0.2765,-1.2937,0.2933,-269.1040,216.7969,254.8828
529,0.5331,-0.7816,0.5157,-300.6592,165.6494,184.5703
530,0.7316,-0.3513,0.6621,-268.7988,-134.9487,125.0000
531,0.5560,-0.0299,0.6730,-220.1538,-78.3691,100.2808
532,0.4940,0.2106,0.4750,-187.9272,-151.4893,114.0747
533,0.4319,0.4364,0.4791,-88.5620,-132.7515,131.1035
534,0.1312,0.7205,0.7434,-34.2407,-61.0352,107.9712
535,-0.1053,0.8020,0.6281,-14.3433,-35.4004,60.7300
536,-0.1603,0.7633,0.4940,-34.7900,-54.6265,66.2842
537,-0.2979,0.7263,0.4747,-4.1504,-80.0781,60.8521
538,-0.6381,0.5944,0.5037,132.0190,-218.7500,16.0522
539,-0.6056,0.5757,0.5530,104.8584,-117.7368,22.3999
540,-0.6520,0.2678,0.7158,177.7954,-230.8350,-55.1147
541,-1.0426,0.0004,0.4873,282.8979,-202.7588,-20.9351
542,-0.9507,-0.2836,-0.0076,319.8853,-260.9253,20.2026
543,-0.9735,-0.4078,0.4769,275.2686,-171.2646,129.8828
544,-1.0288,-0.4226,0.0834,187.9272,-89.7827,165.9546
545,-0.8999,-0.6353,-0.1085,120.6665,-60.6079,173.8892
546,-0.7699,-0.8369,-0.2939,38.1470,-40.2222,166.5649
547,-0.4659,-1.1461,0.1415,-40.9546,29.1138,261.4746
548,-0.2661,-1.1853,0.1162,-160.2783,94.2383,288.9404
549,-0.1632,-1.4440,0.3636,-407.3486,232.6660,224.0601
550,0.2316,-0.9421,0.6072,-365.6616,162.5366,178.8940
551,0.4976,-0.3148,0.6292,-204.4678,148.0103,39.0625
552,0.6742,-0.1926,0.5521,-131.9580,97.9004,14.2822
553,0.7955,-0.1111,0.4299,-58.4106,47.4854,19.2871
554,0.8838,-0.0079,0.4437,-60.1807,24.6582,22.1558
555,0.9900,0.0513,0.4436,-94.5435,-114.6240,194.5801
556,0.4391,0.5150,0.5709,-106.5063,-211.6089,271.0571
557,0.1125,0.7158,0.5764,-59.6924,-137.6343,150.2075
558,-0.1761,0.7417,0.4271,-19.5923,-112.0605,101.3794
559,-0.2264,0.7144,0.4545,-38.7573,-96.6797,89.4775
560,-0.5402,0.7858,0.1432,55.9082,-170.6543,14.3433
561,-0.5780,0.5360,0.4261,169.6167,-224.7314,-45.8984
562,-0.6671,0.0592,0.5613,374.2065,-256.6528,-83.2520
563,-0.9966,-0.2032,0.6633,370.9717,-312.9272,-0.8545
564,-0.9811,-0.1292,0.2701,196.4722,-307.6172,1.7700
565,-1.1259,-0.2773,0.2201,169.2505,-135.8643,202.6978
566,-0.8629,-0.4840,0.0012,35.6445,-57.3120,111.9385
567,-0.8076,-0.6635,-0.5226,-41.5039,30.2124,232.2388
568,-0.7205,-0.8018,-0.0049,27.6489,9.2163,176.8188
569,-0.4921,-1.0151,0.0836,-19.7144,45.5322,154.2969
570,-0.3596,-1.1582,0.3201,-67.8101,161.1328,210.8154
571,-0.2018,-1.1342,0.2941,-234.4971,250.0610,155.7617
572,0.1584,-1.0149,0.5127,-170.5933,307.3120,192.0166
573,0.5227,-0.8175,0.3813,-40.2222,238.7695,158.0811
574,0.8575,-0.6741,0.3486,-218.0786,91.5527,182.4951
575,1.1648,-0.3314,0.2684,-277.9541,-100.3418,271.8506
576,0.5613,0.3120,0.2889,-142.3950,-259.3994,366.0889
577,-0.0505,0.4966,0.1969,-106.8115,-256.2256,387.3291
578,-0.5438,0.8337,0.3268,5.7373,-117.9199,133.2397
579,-0.4415,0.7084,0.3655,25.5127,-91.4917,41.9312
580,-0.5409,0.7145,0.3890,17.0288,-64.2090,40.7715
581,-0.5533,0.6722,0.2921,39.6729,-64.3311,37.3535
582,-0.5612,0.4270,0.4719,121.0327,-143.9819,40.4053
583,-0.8394,0.3990,0.5618,191.6504,-176.7578,54.7485
584,-0.9825,0.0507,0.3124,339.9658,-162.9639,39.3677
585,-0.8708,-0.0868,0.1389,297.6685,-179.9316,10.9863
586,-1.2495,-0.2516,0.0610,313.9038,-74.9512,161.7432
587,-0.6011,-0.4199,0.1149,198.9746,-54.2603,174.1943
588,-1.2018,-0.5931,0.2164,183.7158,-29.0527,270.5078
589,-0.8372,-1.0259,0.0162,42.9077,73.1812,282.1045
590,-0.5811,-1.0916,0.1899,-82.9468,123.4741,225.3418
591,-0.2902,-1.1528,0.4553,-225.7690,219.6045,193.2373
592,-0.0311,-1.2314,0.5823,-238.2202,294.3115,218.5059
593,0.3270,-0.7631,0.4691,-290.1611,249.0845,157.3486
594,0.4969,-0.3125,0.3016,-164.9170,162.2925,78.1860
595,0.6740,-0.1251,0.1954,-107.4219,129.9438,-4.0283
596,0.9651,-0.2676,0.0552,-63.8428,63.9648,-17.6392
597,1.1741,-0.3256,0.1375,-11.2915,-85.3271,115.4175
598,0.9479,0.0845,0.3114,-12.8174,-170.4712,247.8027
599,0.5093,0.4619,0.4962,-47.5464,-209.7168,328.9795
600,-0.0942,0.6268,0.3667,-77.7588,-242.8589,319.2749
601,-0.5811,0.7021,0.1243,0.0610,-189.1479,120.6055
602,-0.6650,0.5306,0.1598,93.9941,-185.4248,24.1089
603,-0.8330,0.2272,0.8092,312.2559,-252.8687,-61.0962
604,-0.8878,0.1238,0.6439,263.6108,-212.8906,-7.3242
605,-0.8898,-0.0497,0.1877,265.1978,-178.4058,52.9175
606,-0.9060,-0.1694,0.1150,188.3545,-160.5835,69.0918
607,-1.0656,-0.3668,0.2072,229.5532,-103.1494,172.4854
608,-1.0969,-0.5518,0.0907,138.0005,-40.2222,209.8999
609,-0.8289,-0.9084,0.0377,42.4805,34.4849,246.3989
610,-0.5553,-1.0870,0.2018,-13.7939,65.1245,259.8877
611,-0.2089,-1.1371,0.1514,-169.3726,131.2866,215.8813
612,-0.0544,-1.1748,0.1292,-83.4961,220.9473,218.7500
613,0.1493,-1.1865,0.5911,-244.1406,298.8892,230.6519
614,0.6158,-0.6821,0.4537,-270.2637,174.1943,173.5840
615,0.7545,-0.3716,0.3361,-207.8247,89.4775,84.8999
616,0.8215,-0.2319,0.2589,-235.3516,-74.0356,128.9062
617,0.8475,-0.0103,0.1100,-156.5552,-191.8335,204.7729
618,0.5364,0.4305,0.5116,-77.9419,-192.0166,241.3330
619,0.2755,0.6753,0.5463,-44.7388,-99.6704,197.2046
620,-0.2777,0.7587,0.3921,-17.8223,-134.2773,195.0073
621,-0.7937,0.7156,0.0114,68.3594,-201.1719,107.7271
622,-0.7496,0.3665,0.3970,273.0103,-204.4067,-90.4541
623,-0.8727,-0.1807,0.5641,406.4941,-244.6899,-133.9722
624,-0.9421,-0.3601,0.6035,359.8633,-289.4897,-17.3340
625,-0.9083,-0.3416,0.2289,182.9834,-205.2002,42.6025
626,-0.9723,-0.5923,0.2365,198.4863,-84.0454,189.6973
627,-0.7838,-0.6281,0.0353,32.1655,-33.0811,127.7466
628,-0.6617,-0.9207,-0.0852,0.0610,53.2227,235.2295
629,-0.3909,-1.1874,0.1765,-34.7900,48.2178,291.0156
630,-0.1532,-1.1206,0.2052,-57.5562,91.1255,267.6392
631,-0.0176,-1.3832,0.4126,-237.9150,215.9424,254.4556
632,0.5039,-1.0190,0.7806,-425.4150,174.8657,213.6841
633,0.5753,-0.5312,0.6871,-320.4956,102.7832,126.5869
634,0.6575,-0.1348,0.3464,-328.4912,-127.1362,227.4780
635,0.4966,0.3446,0.6178,-170.7764,-121.0938,134.0332
636,0.4475,0.3778,0.4071,-67.4438,-177.4292,111.0840
637,0.2283,0.5232,0.5007,-12.8784,-126.7090,181.7627
638,-0.1965,0.7574,0.6584,-58.2886,-64.7583,149.4141
639,-0.5719,0.7877,0.4705,-46.5698,-50.6592,101.1963
640,-0.6951,0.7445,0.1631,74.0356,-86.1206,7.6294
641,-0.6367,0.5875,0.4609,92.7124,-126.9531,-11.9019
642,-0.7938,0.2361,0.5820,330.3223,-225.3418,-128.6621
643,-0.7362,0.1045,0.6713,271.4233,-198.7305,-93.5669
644,-0.8982,-0.1562,0.2446,291.9922,-194.4580,-0.7324
645,-0.8701,-0.2910,0.2197,221.0083,-219.2993,30.5176
646,-0.8256,-0.4899,0.0776,167.3584,-106.8726,185.5469
647,-1.0334,-0.5154,-0.0216,97.8394,-57.2510,148.8037
648,-0.7997,-0.9478,-0.0070,66.2231,-24.5972,208.0078
649,-0.4375,-1.0228,0.1429,-15.6860,26.4893,253.7231
650,-0.1757,-1.0116,0.0298,-179.9927,64.0259,236.2671
651,0.0040,-1.3107,0.5342,-245.7275,170.1050,197.4487
652,0.1658,-1.2095,0.8224,-376.2207,256.4087,208.9233
653,0.5554,-0.5514,0.8472,-348.4497,173.1567,126.6479
654,0.6948,-0.2439,0.2115,-147.9492,64.0869,65.5518
655,0.8225,-0.0819,0.2225,-84.8389,-179.1992,223.1445
656,0.4100,0.4604,0.6166,-113.6475,-205.4443,301.3916
657,-0.1238,0.6473,0.3645,-96.0083,-177.2461,246.7651
658,-0.6304,0.7540,0.4940,-13.3667,-111.8164,148.2544
659,-0.6375,0.6652,0.4069,8.7280,-74.6460,46.6919
660,-0.6517,0.5850,0.2705,43.8232,-77.8809,6.1646
661,-0.6418,0.5140,0.7805,139.2822,-150.7568,-57.4341
662,-0.7153,0.4219,0.3727,280.7007,-136.9629,-109.4971
663,-0.6328,0.3103,0.3040,212.3413,-151.3672,-56.8848
664,-0.8628,0.1665,0.7035,241.5771,-169.5557,-38.3911
665,-0.9624,-0.0934,0.4292,247.9858,-143.2495,7.4463
666,-0.9377,-0.2072,0.3979,204.0405,-127.1973,44.0674
667,-0.8552,-0.3612,0.1539,151.1230,-95.8862,91.2476
668,-1.0583,-0.4318,-0.0594,136.6577,-94.1772,109.5581
669,-0.9075,-0.5118,-0.1698,42.2363,-51.9409,86.9751
670,-0.7946,-0.7792,-0.2548,55.7861,-25.2686,186.8286
671,-0.5576,-1.1627,-0.0822,14.7095,17.1509,237.0605
672,-0.1442,-1.0951,-0.0084,-79.7729,27.8320,227.0508
673,-0.1669,-1.2668,0.5594,-346.3745,236.2671,261.3525
674,0.0873,-1.3729,0.7397,-539.8560,236.6333,234.9854
675,0.3435,-0.3903,0.5609,-364.9902,6.8970,154.6021
676,0.6976,0.0746,0.5824,-180.9692,-31.6162,81.0547
677,0.5941,0.3925,0.6874,-129.5776,-5.8594,133.6060
678,0.4098,0.6594,0.5154,-97.5952,17.0288,97.1069
679,0.2845,0.7197,0.4464,-51.5137,27.3438,42.5415
680,0.2727,0.7305,0.4563,-46.9360,-26.1230,62.1948
681,0.1670,0.7627,0.4709,-12.7563,-86.9751,91.8579
682,-0.1451,0.7842,0.3121,-14.7095,-114.0137,131.3477
683,-0.2664,0.7240,0.2332,-14.5874,-129.7607,119.9341
684,-0.4125,0.6556,0.6918,103.1494,-191.1621,49.3164
685,-0.7230,0.5400,0.2601,232.0557,-215.4541,-0.8545
686,-0.7434,0.1295,0.5432,422.1191,-221.4966,-90.2100
687,-0.9580,-0.0614,0.4919,318.7256,-238.5864,-32.3486
688,-1.0162,-0.2274,0.4440,282.3486,-203.6133,7.3853
689,-0.9856,-0.4380,0.3060,262.0850,-115.7837,150.2686
690,-0.9622,-0.4435,0.2518,121.3989,-85.6934,117.8589
691,-0.9227,-0.6755,-0.0172,62.4390,-22.5830,163.8184
692,-0.7362,-0.9241,-0.1071,21.6675,19.8364,196.2891
693,-0.3820,-1.0491,0.3390,-20.9351,37.0483,240.9668
694,-0.3499,-1.2278,0.3179,-275.8179,253.1738,271.8506
695,0.0404,-1.1027,0.8494,-328.0640,320.5566,257.4463
696,0.4047,-0.7025,0.5107,-335.0220,59.7534,151.4282
697,0.5492,-0.2689,0.4285,-217.7124,50.2930,82.3975
698,0.6046,-0.0674,0.4622,-169.6167,61.1572,22.3999
699,0.8065,0.0886,0.5175,-64.2090,20.2026,51.2085
700,0.7986,0.2225,0.4716,-30.5786,2.1973,93.8110
701,0.7339,0.4327,0.5391,-51.3916,-59.0820,168.2739
702,0.3750,0.6266,0.4709,-55.7251,-143.1274,271.9727
703,-0.2787,0.7073,0.4326,-48.8892,-168.3960,312.1338
704,-0.7205,0.7974,0.2949,-38.0249,-144.8364,135.9863
705,-0.6833,0.5110,0.2560,100.7690,-183.4106,-5.0049
706,-0.7445,0.3926,0.2118,257.1411,-190.5518,-36.7432
707,-0.5398,0.2551,0.7263,292.2363,-205.8105,-82.4585
708,-0.8156,-0.1055,0.5940,353.0884,-195.0073,-13.9771
709,-0.9114,-0.5090,0.1692,370.1172,-203.1250,91.9800
710,-1.0580,-0.4233,0.5071,228.3936,-146.9727,158.9966
711,-0.9229,-0.7327,0.0847,133.7891,-33.8745,169.9829
712,-0.6733,-1.0637,0.0933,54.5654,36.9263,273.4375
713,-0.4668,-1.1646,0.3972,-61.3403,126.3428,324.4629
714,-0.0760,-1.1655,0.1876,-184.9365,173.8892,241.8823
715,0.0580,-1.1371,0.7545,-280.3955,310.8521,187.1338
716,0.3398,-0.7404,0.5653,-456.8481,69.3970,149.5361
717,0.6304,-0.1361,0.3396,-226.9287,-50.2319,122.8638
718,0.6105,0.1792,0.4796,-110.4736,-185.4248,102.0508
719,0.6146,0.3593,0.6798,-66.9556,-92.1631,165.7715
720,0.2687,0.6271,0.6976,-79.1626,-73.4253,183.4717
721,-0.1710,0.7473,0.5115,-74.2798,-93.4448,202.5757
722,-0.5452,0.7272,0.3761,-37.1094,-117.4927,110.1074
723,-0.7119,0.6578,0.1422,37.3535,-143.1885,31.0669
724,-0.6671,0.4645,0.3505,186.8286,-161.8042,-30.3955
725,-0.7476,0.0315,0.7706,427.2461,-236.3892,-163.0859
726,-0.7898,-0.1281,0.4609,348.1445,-203.3081,-23.9258
727,-0.8440,-0.3594,0.5344,336.1816,-220.8862,34.3628
728,-1.0968,-0.1669,0.6757,182.5562,-174.7437,-36.4380
729,-0.8229,-0.6802,-0.1176,168.7012,-113.8306,227.2949
730,-0.8352,-0.7419,-0.1217,44.4946,-69.2139,168.8843
731,-0.5942,-1.0552,-0.1062,-39.9170,20.6909,291.3818
732,-0.4818,-1.1960,0.3546,-205.6885,153.6255,281.0059
733,0.0731,-1.3094,0.4076,-283.2642,218.1396,288.2080
734,0.4041,-0.9349,0.5599,-300.2930,208.8013,196.4722
735,0.6743,-0.4456,0.6222,-230.4077,129.6997,134.5825
736,0.7084,-0.1184,0.4133,-280.6396,-165.8936,199.8291
737,0.5620,0.3463,0.4868,-129.8828,-66.2231,112.9150
738,0.4170,0.5547,0.4808,-73.6694,-74.9512,103.0884
739,0.3585,0.6415,0.5062,-89.8438,-119.3848,161.3770
740,-0.0361,0.7628,0.4500,-42.7246,-173.3398,197.9980
741,-0.5869,0.7565,-0.1326,84.6558,-210.9985,101.5625
742,-0.5906,0.4850,0.5510,229.9805,-246.3379,-43.8843
743,-0.6174,0.2155,0.6710,298.4009,-204.4678,-59.3262
744,-1.0571,-0.4520,0.4487,375.0610,-250.4883,-21.3623
745,-0.9250,-0.2112,0.7906,326.5991,-167.1753,65.3687
746,-0.8309,-0.5883,0.4061,225.5249,-122.9858,155.7007
747,-0.8280,-0.5216,0.3151,105.1025,-68.9697,86.9141
748,-0.7675,-0.9391,-0.0022,94.6045,-23.8647,178.9551
749,-0.4020,-1.1615,-0.1808,48.2178,-0.5493,239.8682
750,-0.1814,-1.1702,-0.0919,-12.2681,32.4707,260.8032
751,0.2505,-1.1093,0.3093,-85.0220,60.7300,262.8784
752,0.1454,-1.3878,-0.1056,-293.7012,245.9106,282.7759
753,0.4354,-0.9589,0.3352,-361.2671,161.8652,243.3472
754,0.7687,-0.3542,0.3586,-318.7866,-227.4170,187.2559
755,0.7653,-0.0043,0.5651,-206.9702,-216.1255,170.2271
756,0.3805,0.3718,0.6211,-133.4839,-187.2559,106.0791
757,0.2201,0.5475,0.5885,-85.8765,-138.4888,62.7441
758,0.0248,0.6409,0.5441,-55.2979,-156.9824,95.9473
759,-0.1012,0.7516,0.8378,-27.4658,-62.8052,51.8799
760,-0.2310,0.7593,0.6643,-18.6768,-13.1226,20.2026
761,-0.3302,0.7063,0.4801,-2.3804,-67.9321,19.7754
762,-0.5223,0.4747,0.3883,164.7949,-203.3691,-42.9077
763,-0.6831,0.2117,0.6156,253.8452,-231.5674,-89.1724
764,-0.7760,-0.0681,0.6730,327.8198,-219.0552,-40.2832
765,-1.1272,-0.3877,0.4691,347.0459,-287.9028,12.6953
766,-0.7977,-0.3174,0.2595,130.3711,-170.7153,42.6636
767,-0.9991,-0.3872,0.0647,124.1455,-92.2852,143.1885
768,-0.8917,-0.6027,-0.2319,57.9224,-44.1284,170.9595
769,-0.7122,-0.8469,-0.4165,47.2412,-35.2173,178.2837
770,-0.4523,-1.0597,-0.2119,-1.0986,-5.1880,205.2612
771,-0.3937,-1.0658,-0.1538,-72.5708,47.4243,257.9956
772,0.0370,-1.1764,0.0281,-181.9458,107.2388,240.2954
773,0.3069,-1.1315,0.3395,-251.2207,209.4116,259.0332
774,0.4016,-0.9244,0.4751,-309.2651,292.8467,200.3784
775,0.7449,-0.4574,0.3019,-216.6138,35.3394,124.6948
776,0.9137,-0.3738,0.1346,-139.0991,21.7896,33.3252
777,0.8975,-0.2617,0.1410,-84.2896,35.2173,19.5313
778,0.8766,-0.1437,0.1454,-93.5059,-2.0752,36.1938
779,0.9358,-0.0226,0.2440,-74.0967,-233.9478,259.7046
780,0.5685,0.3416,0.4502,-109.1309,-259.3994,313.0493
781,-0.0073,0.6899,0.5364,-55.7861,-212.7075,210.1440
782,-0.2965,0.6581,0.4882,-13.7939,-218.8721,141.9067
783,-0.5535,0.5911,0.2668,109.4971,-211.1206,2.2583
784,-0.6290,0.3669,0.6404,245.7886,-206.4819,-51.5137
785,-0.8274,0.0276,0.5573,311.3403,-202.1484,-8.8501
786,-1.0330,-0.1776,0.3632,304.0771,-233.2153,-8.3618
787,-1.1926,-0.1290,0.7622,233.8257,-166.9922,46.3867
788,-0.7415,-0.5474,-0.0905,171.9971,-114.3799,151.4893
789,-1.1680,-0.5409,-0.0468,119.5679,-82.8857,206.2988
790,-0.7177,-1.1530,-0.0677,20.7520,27.4658,330.0781
791,-0.3125,-1.1521,0.0719,-80.7495,65.6128,301.7578
792,-0.2716,-1.2308,-0.0444,-186.1572,160.7056,264.8315
793,0.4354,-1.1128,0.3597,-265.5640,127.1362,224.4263
794,0.5518,-0.7485,0.5059,-207.3364,200.0732,211.9141
795,0.6205,-0.4905,0.2805,-260.6201,14.2822,139.1602
796,0.8331,-0.2827,0.5155,-272.2778,-193.4204,117.9810
797,0.5222,0.1603,0.6075,-169.4336,-204.8950,166.6870
798,0.2635,0.4353,0.4968,-79.9561,-188.0493,83.7402
